BFS_NR_GEMEINDE,GEMEINDE_NAME,BEZIRK_NR,BEZIRK_NAME,JAHR,GESCHLECHT_CODE,GESCHLECHT_BEZEICHNUNG,ALTER5KLASSEN_CODE,ALTER5KLASSEN_BEZEICHNUNG,ANZAHL_PERSONEN
4431,Roggwil,2011,Bezirk Arbon,2019,2,Weiblich,80,80 bis 84 Jahre,40, 
4431,Roggwil,2011,Bezirk Arbon,2019,2,Weiblich,85,85 bis 89 Jahre,17, 
4431,Roggwil,2011,Bezirk Arbon,2019,2,Weiblich,90,90+ Jahre,24, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,0,4 Jahre oder jünger,298, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,5,5 bis 9 Jahre,266, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,10,10 bis 14 Jahre,252, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,15,15 bis 19 Jahre,279, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,20,20 bis 24 Jahre,305, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,25,25 bis 29 Jahre,415, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,30,30 bis 34 Jahre,418, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,35,35 bis 39 Jahre,412, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,40,40 bis 44 Jahre,316, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,45,45 bis 49 Jahre,348, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,50,50 bis 54 Jahre,411, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,55,55 bis 59 Jahre,389, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,60,60 bis 64 Jahre,383, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,65,65 bis 69 Jahre,317, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,70,70 bis 74 Jahre,263, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,75,75 bis 79 Jahre,214, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,80,80 bis 84 Jahre,137, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,85,85 bis 89 Jahre,80, 
4436,Romanshorn,2011,Bezirk Arbon,2019,1,Männlich,90,90+ Jahre,37, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,0,4 Jahre oder jünger,275, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,5,5 bis 9 Jahre,269, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,10,10 bis 14 Jahre,215, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,15,15 bis 19 Jahre,252, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,20,20 bis 24 Jahre,333, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,25,25 bis 29 Jahre,405, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,30,30 bis 34 Jahre,419, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,35,35 bis 39 Jahre,341, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,40,40 bis 44 Jahre,323, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,45,45 bis 49 Jahre,341, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,50,50 bis 54 Jahre,422, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,55,55 bis 59 Jahre,420, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,60,60 bis 64 Jahre,412, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,65,65 bis 69 Jahre,290, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,70,70 bis 74 Jahre,306, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,75,75 bis 79 Jahre,260, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,80,80 bis 84 Jahre,190, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,85,85 bis 89 Jahre,128, 
4436,Romanshorn,2011,Bezirk Arbon,2019,2,Weiblich,90,90+ Jahre,95, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,0,4 Jahre oder jünger,42, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,5,5 bis 9 Jahre,39, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,10,10 bis 14 Jahre,35, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,15,15 bis 19 Jahre,32, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,20,20 bis 24 Jahre,49, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,25,25 bis 29 Jahre,49, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,30,30 bis 34 Jahre,45, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,35,35 bis 39 Jahre,73, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,40,40 bis 44 Jahre,49, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,45,45 bis 49 Jahre,44, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,50,50 bis 54 Jahre,56, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,55,55 bis 59 Jahre,66, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,60,60 bis 64 Jahre,62, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,65,65 bis 69 Jahre,36, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,70,70 bis 74 Jahre,28, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,75,75 bis 79 Jahre,20, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,80,80 bis 84 Jahre,15, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,85,85 bis 89 Jahre,5, 
4441,Salmsach,2011,Bezirk Arbon,2019,1,Männlich,90,90+ Jahre,2, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,0,4 Jahre oder jünger,46, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,5,5 bis 9 Jahre,38, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,10,10 bis 14 Jahre,30, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,15,15 bis 19 Jahre,31, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,20,20 bis 24 Jahre,37, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,25,25 bis 29 Jahre,43, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,30,30 bis 34 Jahre,46, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,35,35 bis 39 Jahre,57, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,40,40 bis 44 Jahre,39, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,45,45 bis 49 Jahre,39, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,50,50 bis 54 Jahre,51, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,55,55 bis 59 Jahre,74, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,60,60 bis 64 Jahre,43, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,65,65 bis 69 Jahre,38, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,70,70 bis 74 Jahre,35, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,75,75 bis 79 Jahre,29, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,80,80 bis 84 Jahre,19, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,85,85 bis 89 Jahre,8, 
4441,Salmsach,2011,Bezirk Arbon,2019,2,Weiblich,90,90+ Jahre,4, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,0,4 Jahre oder jünger,33, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,5,5 bis 9 Jahre,10, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,10,10 bis 14 Jahre,5, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,15,15 bis 19 Jahre,10, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,20,20 bis 24 Jahre,13, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,25,25 bis 29 Jahre,24, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,30,30 bis 34 Jahre,21, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,35,35 bis 39 Jahre,36, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,40,40 bis 44 Jahre,20, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,45,45 bis 49 Jahre,14, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,50,50 bis 54 Jahre,15, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,55,55 bis 59 Jahre,20, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,60,60 bis 64 Jahre,27, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,65,65 bis 69 Jahre,20, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,70,70 bis 74 Jahre,16, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,75,75 bis 79 Jahre,5, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,80,80 bis 84 Jahre,8, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,85,85 bis 89 Jahre,5, 
4446,Sommeri,2011,Bezirk Arbon,2019,1,Männlich,90,90+ Jahre,2, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,0,4 Jahre oder jünger,24, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,5,5 bis 9 Jahre,17, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,10,10 bis 14 Jahre,13, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,15,15 bis 19 Jahre,17, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,20,20 bis 24 Jahre,12, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,25,25 bis 29 Jahre,26, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,30,30 bis 34 Jahre,27, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,35,35 bis 39 Jahre,21, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,40,40 bis 44 Jahre,9, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,45,45 bis 49 Jahre,14, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,50,50 bis 54 Jahre,22, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,55,55 bis 59 Jahre,29, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,60,60 bis 64 Jahre,27, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,65,65 bis 69 Jahre,12, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,70,70 bis 74 Jahre,11, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,75,75 bis 79 Jahre,5, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,80,80 bis 84 Jahre,13, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,85,85 bis 89 Jahre,2, 
4446,Sommeri,2011,Bezirk Arbon,2019,2,Weiblich,90,90+ Jahre,3, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,0,4 Jahre oder jünger,33, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,5,5 bis 9 Jahre,38, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,10,10 bis 14 Jahre,52, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,15,15 bis 19 Jahre,69, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,20,20 bis 24 Jahre,50, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,25,25 bis 29 Jahre,43, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,30,30 bis 34 Jahre,48, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,35,35 bis 39 Jahre,53, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,40,40 bis 44 Jahre,67, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,45,45 bis 49 Jahre,79, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,50,50 bis 54 Jahre,71, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,55,55 bis 59 Jahre,86, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,60,60 bis 64 Jahre,66, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,65,65 bis 69 Jahre,59, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,70,70 bis 74 Jahre,53, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,75,75 bis 79 Jahre,37, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,80,80 bis 84 Jahre,25, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,85,85 bis 89 Jahre,12, 
4451,Uttwil,2011,Bezirk Arbon,2019,1,Männlich,90,90+ Jahre,5, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,0,4 Jahre oder jünger,44, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,5,5 bis 9 Jahre,31, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,10,10 bis 14 Jahre,54, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,15,15 bis 19 Jahre,44, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,20,20 bis 24 Jahre,54, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,25,25 bis 29 Jahre,33, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,30,30 bis 34 Jahre,47, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,35,35 bis 39 Jahre,43, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,40,40 bis 44 Jahre,78, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,45,45 bis 49 Jahre,59, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,50,50 bis 54 Jahre,98, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,55,55 bis 59 Jahre,81, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,60,60 bis 64 Jahre,70, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,65,65 bis 69 Jahre,61, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,70,70 bis 74 Jahre,52, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,75,75 bis 79 Jahre,47, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,80,80 bis 84 Jahre,22, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,85,85 bis 89 Jahre,13, 
4451,Uttwil,2011,Bezirk Arbon,2019,2,Weiblich,90,90+ Jahre,12, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,0,4 Jahre oder jünger,414, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,5,5 bis 9 Jahre,366, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,10,10 bis 14 Jahre,341, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,15,15 bis 19 Jahre,351, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,20,20 bis 24 Jahre,417, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,25,25 bis 29 Jahre,542, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,30,30 bis 34 Jahre,599, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,35,35 bis 39 Jahre,520, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,40,40 bis 44 Jahre,439, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,45,45 bis 49 Jahre,411, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,50,50 bis 54 Jahre,484, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,55,55 bis 59 Jahre,478, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,60,60 bis 64 Jahre,446, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,65,65 bis 69 Jahre,335, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,70,70 bis 74 Jahre,262, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,75,75 bis 79 Jahre,211, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,80,80 bis 84 Jahre,140, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,85,85 bis 89 Jahre,68, 
4461,Amriswil,2011,Bezirk Arbon,2019,1,Männlich,90,90+ Jahre,35, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,0,4 Jahre oder jünger,373, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,5,5 bis 9 Jahre,350, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,10,10 bis 14 Jahre,319, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,15,15 bis 19 Jahre,323, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,20,20 bis 24 Jahre,395, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,25,25 bis 29 Jahre,529, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,30,30 bis 34 Jahre,554, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,35,35 bis 39 Jahre,449, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,40,40 bis 44 Jahre,408, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,45,45 bis 49 Jahre,396, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,50,50 bis 54 Jahre,519, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,55,55 bis 59 Jahre,507, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,60,60 bis 64 Jahre,480, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,65,65 bis 69 Jahre,302, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,70,70 bis 74 Jahre,294, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,75,75 bis 79 Jahre,251, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,80,80 bis 84 Jahre,193, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,85,85 bis 89 Jahre,146, 
4461,Amriswil,2011,Bezirk Arbon,2019,2,Weiblich,90,90+ Jahre,98, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,0,4 Jahre oder jünger,154, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,5,5 bis 9 Jahre,171, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,10,10 bis 14 Jahre,148, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,15,15 bis 19 Jahre,154, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,20,20 bis 24 Jahre,203, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,25,25 bis 29 Jahre,200, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,30,30 bis 34 Jahre,217, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,35,35 bis 39 Jahre,216, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,40,40 bis 44 Jahre,214, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,45,45 bis 49 Jahre,211, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,50,50 bis 54 Jahre,236, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,55,55 bis 59 Jahre,229, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,60,60 bis 64 Jahre,162, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,65,65 bis 69 Jahre,149, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,70,70 bis 74 Jahre,136, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,75,75 bis 79 Jahre,91, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,80,80 bis 84 Jahre,62, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,85,85 bis 89 Jahre,43, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,1,Männlich,90,90+ Jahre,20, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,0,4 Jahre oder jünger,159, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,5,5 bis 9 Jahre,166, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,10,10 bis 14 Jahre,118, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,15,15 bis 19 Jahre,149, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,20,20 bis 24 Jahre,187, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,25,25 bis 29 Jahre,197, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,30,30 bis 34 Jahre,205, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,35,35 bis 39 Jahre,175, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,40,40 bis 44 Jahre,175, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,45,45 bis 49 Jahre,211, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,50,50 bis 54 Jahre,203, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,55,55 bis 59 Jahre,212, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,60,60 bis 64 Jahre,186, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,65,65 bis 69 Jahre,149, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,70,70 bis 74 Jahre,128, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,75,75 bis 79 Jahre,119, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,80,80 bis 84 Jahre,105, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,85,85 bis 89 Jahre,67, 
4471,Bischofszell,2015,Bezirk Weinfelden,2019,2,Weiblich,90,90+ Jahre,36, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,0,4 Jahre oder jünger,126, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,5,5 bis 9 Jahre,113, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,10,10 bis 14 Jahre,116, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,15,15 bis 19 Jahre,104, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,20,20 bis 24 Jahre,110, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,25,25 bis 29 Jahre,139, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,30,30 bis 34 Jahre,138, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,35,35 bis 39 Jahre,147, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,40,40 bis 44 Jahre,135, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,45,45 bis 49 Jahre,113, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,50,50 bis 54 Jahre,154, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,55,55 bis 59 Jahre,157, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,60,60 bis 64 Jahre,119, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,65,65 bis 69 Jahre,89, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,70,70 bis 74 Jahre,70, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,75,75 bis 79 Jahre,47, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,80,80 bis 84 Jahre,32, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,85,85 bis 89 Jahre,13, 
4476,Erlen,2015,Bezirk Weinfelden,2019,1,Männlich,90,90+ Jahre,5, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,0,4 Jahre oder jünger,116, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,5,5 bis 9 Jahre,124, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,10,10 bis 14 Jahre,102, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,15,15 bis 19 Jahre,103, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,20,20 bis 24 Jahre,92, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,25,25 bis 29 Jahre,123, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,30,30 bis 34 Jahre,150, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,35,35 bis 39 Jahre,127, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,40,40 bis 44 Jahre,118, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,45,45 bis 49 Jahre,113, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,50,50 bis 54 Jahre,139, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,55,55 bis 59 Jahre,161, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,60,60 bis 64 Jahre,106, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,65,65 bis 69 Jahre,81, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,70,70 bis 74 Jahre,77, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,75,75 bis 79 Jahre,47, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,80,80 bis 84 Jahre,23, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,85,85 bis 89 Jahre,27, 
4476,Erlen,2015,Bezirk Weinfelden,2019,2,Weiblich,90,90+ Jahre,8, 
4486,Hauptwil-Gottshaus,2015,Bezirk Weinfelden,2019,1,Männlich,0,4 Jahre oder jünger,73, 
4486,Hauptwil-Gottshaus,2015,Bezirk Weinfelden,2019,1,Männlich,5,5 bis 9 Jahre,62, 
